datetime,power,hour,day,month,air_temperature,humidity,irradiance,pressure,rain,wind_direction,wind_velocity,predicted_power
2022-01-11 03:00:00,0.0,3,11,1,4.92,40.25,0.0,993.88,0.0,306.0,4.78,0.0877502
2022-01-11 04:00:00,0.0,4,11,1,4.92,41.0,0.0,994.35,0.0,298.83,4.8,0.08869934
2022-01-11 05:00:00,0.0,5,11,1,4.53,42.0,0.0,994.82,0.0,298.5,4.4,0.08977389
2022-01-11 06:00:00,0.0,6,11,1,4.47,42.5,0.0,995.08,0.0,298.67,4.85,0.09080076
2022-01-11 07:00:00,0.0,7,11,1,4.03,43.75,0.0,995.72,0.0,304.83,5.75,0.09186697
2022-01-11 08:00:00,0.0,8,11,1,4.2,43.25,3.72,996.2,0.0,299.5,5.28,0.09430134
2022-01-11 09:00:00,3.2,9,11,1,5.18,41.0,133.88,996.75,0.0,305.5,5.0,6.5437255
2022-01-11 10:00:00,6.0,10,11,1,6.5,38.0,284.05,996.92,0.0,306.17,5.07,37.522396
2022-01-11 11:00:00,57.9,11,11,1,7.9,34.5,366.68,996.85,0.0,296.83,6.05,72.86311
2022-01-11 12:00:00,90.0,12,11,1,9.2,32.0,397.15,996.18,0.0,300.33,5.9,82.42563
2022-01-11 13:00:00,84.2,13,11,1,10.02,30.25,371.18,995.35,0.0,301.5,5.33,81.12385
2022-01-11 14:00:00,66.8,14,11,1,9.85,29.0,279.85,994.8,0.0,308.5,5.72,67.66915
2022-01-11 15:00:00,3.4,15,11,1,9.32,29.25,24.25,994.68,0.0,315.17,5.0,6.0353937
2022-01-11 16:00:00,2.0,16,11,1,8.9,29.75,6.38,994.9,0.0,321.17,3.68,0.1260755
2022-01-11 17:00:00,0.0,17,11,1,8.07,32.25,0.0,995.7,0.0,329.5,3.3,0.10031021
2022-01-11 18:00:00,0.0,18,11,1,6.98,35.5,0.0,996.62,0.0,343.67,3.1,0.09613514
2022-01-11 19:00:00,0.0,19,11,1,4.25,43.75,0.0,997.68,0.0,148.5,0.67,0.093407154
2022-01-11 20:00:00,0.0,20,11,1,1.45,55.5,0.0,998.35,0.0,171.33,0.53,0.091573715
2022-01-11 21:00:00,0.0,21,11,1,0.1,64.0,0.0,999.0,0.0,199.33,0.63,0.09021485
2022-01-11 22:00:00,0.0,22,11,1,-0.72,69.25,0.0,999.42,0.0,172.83,0.78,0.0890919
2022-01-11 23:00:00,0.0,23,11,1,-1.55,72.25,0.0,1000.25,0.0,74.5,0.62,0.08792615
2022-01-12 00:00:00,0.0,0,12,1,-1.88,73.5,0.0,1000.85,0.0,257.5,0.77,0.08637297
2022-01-12 01:00:00,0.0,1,12,1,-0.92,67.5,0.0,1001.02,0.0,259.67,1.6,0.08694899
2022-01-12 02:00:00,0.0,2,12,1,-1.85,70.25,0.0,1001.65,0.0,208.0,1.63,0.08770907
2022-01-12 03:00:00,0.0,3,12,1,-2.2,71.5,0.0,1001.98,0.0,182.33,1.0,0.08874619
2022-01-12 04:00:00,0.0,4,12,1,-3.35,75.0,0.0,1002.3,0.0,238.5,0.78,0.08973336
2022-01-12 05:00:00,0.0,5,12,1,-3.22,74.75,0.0,1002.55,0.0,248.5,0.88,0.091074824
2022-01-12 06:00:00,0.0,6,12,1,-2.72,72.25,0.0,1003.05,0.0,191.83,0.73,0.09276116
2022-01-12 07:00:00,0.0,7,12,1,-3.0,69.75,0.0,1003.62,0.0,125.0,0.73,0.09439254
2022-01-12 08:00:00,0.0,8,12,1,-2.65,66.5,4.0,1004.45,0.0,186.33,1.08,0.096708894
2022-01-12 09:00:00,3.3,9,12,1,1.25,49.5,139.12,1005.18,0.0,178.83,1.53,7.5618687
2022-01-12 10:00:00,7.9,10,12,1,3.58,37.75,292.45,1005.2,0.0,329.83,3.53,37.252296
2022-01-12 11:00:00,61.2,11,12,1,5.15,34.25,376.98,1004.78,0.0,330.33,3.18,80.26781
2022-01-12 12:00:00,93.1,12,12,1,6.52,29.0,405.32,1004.02,0.0,343.67,3.65,84.834915
2022-01-12 13:00:00,86.4,13,12,1,7.82,26.5,376.1,1003.38,0.0,181.17,2.53,82.060745
2022-01-12 14:00:00,67.2,14,12,1,8.65,24.0,282.73,1003.02,0.0,221.17,1.03,70.12291
2022-01-12 15:00:00,3.6,15,12,1,5.28,33.0,25.08,1003.02,0.0,164.5,0.92,2.3642116
2022-01-12 16:00:00,2.5,16,12,1,3.12,43.0,8.18,1003.52,0.0,183.83,0.92,0.09878683
2022-01-12 17:00:00,0.0,17,12,1,2.28,45.5,0.0,1003.95,0.0,125.17,0.7,0.09483242
2022-01-12 18:00:00,0.0,18,12,1,0.48,52.5,0.0,1004.6,0.0,82.67,0.32,0.09309399
2022-01-12 19:00:00,0.0,19,12,1,-1.05,62.25,0.0,1005.4,0.0,112.17,0.33,0.09159577
2022-01-12 20:00:00,0.0,20,12,1,-1.67,66.25,0.0,1006.15,0.0,258.0,0.43,0.09019387
2022-01-12 21:00:00,0.0,21,12,1,-2.15,69.5,0.0,1006.82,0.0,117.17,0.22,0.08946645
2022-01-12 22:00:00,0.0,22,12,1,-2.6,74.0,0.0,1007.22,0.0,167.83,0.35,0.08839548
2022-01-12 23:00:00,0.0,23,12,1,-2.9,76.5,0.0,1007.6,0.0,162.33,0.63,0.08741033
2022-01-13 00:00:00,0.0,0,13,1,-3.45,78.5,0.0,1007.78,0.0,242.5,0.5,0.0862453
2022-01-13 01:00:00,0.0,1,13,1,-3.5,79.75,0.0,1008.25,0.0,258.0,0.93,0.08692825
2022-01-13 02:00:00,0.0,2,13,1,-3.85,80.25,0.0,1008.6,0.0,150.5,0.73,0.087547064
2022-01-13 03:00:00,0.0,3,13,1,-3.78,78.75,0.0,1008.8,0.0,166.67,0.68,0.08853173
2022-01-13 04:00:00,0.0,4,13,1,-4.25,79.75,0.0,1009.0,0.0,198.0,0.48,0.089625955
2022-01-13 05:00:00,0.0,5,13,1,-4.4,82.75,0.0,1009.45,0.0,58.5,0.4,0.090767145
2022-01-13 06:00:00,0.0,6,13,1,-4.6,81.75,0.0,1009.6,0.0,216.0,0.88,0.09239626
2022-01-13 07:00:00,0.0,7,13,1,-4.72,82.75,0.0,1010.03,0.0,178.0,0.5,0.0941304
2022-01-13 08:00:00,0.1,8,13,1,-4.88,83.5,3.88,1010.85,0.0,152.5,0.57,0.09503698
2022-01-13 09:00:00,3.4,9,13,1,-1.72,75.75,137.12,1011.02,0.0,140.17,0.3,6.0655246
2022-01-13 10:00:00,8.2,10,13,1,0.75,62.0,276.7,1011.05,0.0,209.5,0.9,14.527942
2022-01-13 11:00:00,60.8,11,13,1,2.45,51.5,360.05,1010.55,0.0,330.5,1.37,75.62624
2022-01-13 12:00:00,89.2,12,13,1,4.2,43.5,390.02,1010.12,0.0,323.0,1.5,84.847336
2022-01-13 13:00:00,84.0,13,13,1,5.6,40.0,362.52,1009.62,0.0,324.33,1.63,82.28796
2022-01-13 14:00:00,71.0,14,13,1,5.25,38.5,267.82,1008.8,0.0,296.5,1.78,60.74071
2022-01-13 15:00:00,4.1,15,13,1,3.75,43.5,27.4,1008.75,0.0,240.17,0.67,0.13753676
2022-01-13 16:00:00,2.3,16,13,1,2.0,51.0,8.35,1009.3,0.0,154.0,0.4,0.09699285
2022-01-13 17:00:00,0.0,17,13,1,0.43,60.0,0.0,1009.72,0.0,173.83,0.58,0.09379077
2022-01-13 18:00:00,0.0,18,13,1,-0.32,66.25,0.0,1009.98,0.0,260.17,0.62,0.092276454
2022-01-13 19:00:00,0.0,19,13,1,-0.88,71.75,0.0,1010.38,0.0,197.33,0.93,0.09135902
2022-01-13 20:00:00,0.0,20,13,1,-0.8,71.25,0.0,1010.8,0.0,252.83,0.4,0.09029806
2022-01-13 21:00:00,0.0,21,13,1,-1.18,73.5,0.0,1011.1,0.0,230.33,0.88,0.089453936
2022-01-13 22:00:00,0.0,22,13,1,-1.03,71.75,0.0,1011.18,0.0,234.33,0.93,0.088584185
2022-01-13 23:00:00,0.0,23,13,1,-1.38,75.0,0.0,1011.15,0.0,258.67,0.97,0.08753455
2022-01-14 00:00:00,0.0,0,14,1,-1.3,73.25,0.0,1010.98,0.0,209.67,1.32,0.08615029
2022-01-14 01:00:00,0.0,1,14,1,-1.0,70.75,0.0,1010.65,0.0,225.0,1.95,0.08677137
2022-01-14 02:00:00,0.0,2,14,1,-1.12,70.75,0.0,1010.45,0.0,115.33,1.83,0.08750701
2022-01-14 03:00:00,0.0,3,14,1,-1.65,73.25,0.0,1010.18,0.0,238.17,1.03,0.08879006
2022-01-14 04:00:00,0.0,4,14,1,-1.68,75.0,0.0,1009.7,0.0,281.83,1.38,0.08979893
2022-01-14 05:00:00,0.0,5,14,1,-1.3,71.5,0.0,1009.28,0.0,170.33,1.7,0.090718746
2022-01-14 06:00:00,0.0,6,14,1,-1.98,74.5,0.0,1009.0,0.0,325.67,1.22,0.09283495
2022-01-14 07:00:00,0.0,7,14,1,-2.02,76.5,0.0,1008.72,0.0,126.83,0.73,0.09475422
2022-01-14 08:00:00,0.2,8,14,1,-1.6,74.75,3.88,1008.4,0.0,99.67,1.02,0.09706211
2022-01-14 09:00:00,3.2,9,14,1,1.35,66.5,134.88,1007.95,0.0,176.17,1.58,8.461248
2022-01-14 10:00:00,8.3,10,14,1,3.88,55.75,277.95,1007.15,0.0,308.33,2.62,30.468153
2022-01-14 11:00:00,62.4,11,14,1,5.18,50.5,360.25,1006.2,0.0,298.5,2.93,75.78702
2022-01-14 12:00:00,88.9,12,14,1,6.68,46.75,389.33,1004.8,0.0,307.5,3.17,82.663734
2022-01-14 13:00:00,82.7,13,14,1,8.4,42.5,364.35,1003.25,0.0,321.0,2.47,81.566
2022-01-14 14:00:00,65.4,14,14,1,8.82,40.5,281.85,1001.92,0.0,312.33,2.48,67.23843
2022-01-14 15:00:00,3.4,15,14,1,8.12,43.75,25.08,1001.18,0.0,321.83,2.33,5.744218
2022-01-14 16:00:00,2.0,16,14,1,7.48,45.75,7.52,1000.7,0.0,229.83,1.58,0.1074245
2022-01-14 17:00:00,0.0,17,14,1,4.95,55.0,0.0,1000.8,0.0,141.17,0.53,0.09641123
2022-01-14 18:00:00,0.0,18,14,1,2.55,65.5,0.0,1001.05,0.0,242.67,0.43,0.09377754
2022-01-14 19:00:00,0.0,19,14,1,1.7,70.5,0.0,1001.1,0.0,225.17,0.63,0.09247601
2022-01-14 20:00:00,0.0,20,14,1,1.85,73.0,0.0,1001.05,0.0,298.5,1.15,0.091465116
2022-01-14 21:00:00,0.0,21,14,1,1.1,74.25,0.0,1001.1,0.0,220.67,0.67,0.090360045
2022-01-14 22:00:00,0.0,22,14,1,0.02,78.25,0.0,1001.08,0.0,194.5,0.62,0.0891639
2022-01-14 23:00:00,0.0,23,14,1,-0.45,81.5,0.0,1000.88,0.0,245.0,0.45,0.08801627
2022-01-15 00:00:00,0.0,0,15,1,-1.0,83.25,0.0,1000.7,0.0,186.33,0.53,0.086386085
2022-01-15 01:00:00,0.0,1,15,1,-1.23,84.0,0.0,1000.25,0.0,130.33,0.58,0.08706272
2022-01-15 02:00:00,0.0,2,15,1,-1.28,85.75,0.0,999.95,0.0,208.33,0.7,0.088045955
2022-01-15 03:00:00,0.0,3,15,1,-1.2,86.0,0.0,999.52,0.0,191.83,0.82,0.088911414
2022-01-15 04:00:00,0.0,4,15,1,-1.3,85.5,0.0,999.12,0.0,194.5,0.6,0.089980006
2022-01-15 05:00:00,0.0,5,15,1,-1.42,86.5,0.0,998.98,0.0,222.5,0.67,0.0913955
2022-01-15 06:00:00,0.0,6,15,1,-1.12,86.75,0.0,999.22,0.0,232.67,0.78,0.09331334
2022-01-15 07:00:00,0.0,7,15,1,-1.15,87.0,0.0,999.35,0.0,304.83,1.03,0.095401645
2022-01-15 08:00:00,0.3,8,15,1,-0.82,86.5,4.53,999.58,0.0,309.5,1.03,0.09766865
2022-01-15 09:00:00,3.4,9,15,1,1.92,81.0,140.07,999.58,0.0,284.17,1.92,8.722462
2022-01-15 10:00:00,8.6,10,15,1,4.8,68.5,280.52,999.3,0.0,355.0,2.15,28.262255
2022-01-15 11:00:00,64.5,11,15,1,7.5,59.25,359.42,998.7,0.0,124.83,1.27,68.89885
2022-01-15 12:00:00,89.7,12,15,1,9.07,52.0,390.8,997.72,0.0,235.17,1.98,81.45702
2022-01-15 13:00:00,81.9,13,15,1,10.55,46.25,364.5,996.9,0.0,253.83,1.12,79.421104
2022-01-15 14:00:00,65.5,14,15,1,10.98,43.25,289.1,996.22,0.0,262.5,0.85,62.445683
2022-01-15 15:00:00,3.4,15,15,1,7.58,54.25,27.92,996.02,0.0,218.33,0.67,5.774214
2022-01-15 16:00:00,2.1,16,15,1,4.92,64.75,8.25,996.08,0.0,39.67,0.13,0.10154927
2022-01-15 17:00:00,0.0,17,15,1,3.18,73.0,0.0,996.55,0.0,113.17,0.42,0.095630646
2022-01-15 18:00:00,0.0,18,15,1,1.62,80.25,0.0,996.98,0.0,134.83,0.28,0.09377611
2022-01-15 19:00:00,0.0,19,15,1,0.6,84.5,0.0,997.55,0.0,162.67,0.33,0.09227741
2022-01-15 20:00:00,0.0,20,15,1,-0.12,87.5,0.0,998.18,0.0,105.33,0.18,0.091094375
2022-01-15 21:00:00,0.0,21,15,1,-0.42,89.0,0.0,997.82,0.0,129.5,0.38,0.09006119
2022-01-15 22:00:00,0.0,22,15,1,-0.6,88.75,0.0,998.28,0.0,174.33,0.38,0.08910799
2022-01-15 23:00:00,0.0,23,15,1,-1.2,89.75,0.0,998.4,0.0,151.33,0.23,0.08805132
2022-01-16 00:00:00,0.0,0,16,1,-1.68,90.25,0.0,998.62,0.0,248.83,0.57,0.08641994
2022-01-16 01:00:00,0.0,1,16,1,-1.65,91.25,0.0,998.4,0.0,221.17,0.47,0.08716822
2022-01-16 02:00:00,0.0,2,16,1,-2.22,90.75,0.0,998.42,0.0,121.17,0.25,0.08780825
2022-01-16 03:00:00,0.0,3,16,1,-2.25,91.5,0.0,998.85,0.0,157.17,0.43,0.08873689
2022-01-16 04:00:00,0.0,4,16,1,-2.68,91.5,0.0,998.32,0.0,143.5,0.35,0.08978903
2022-01-16 05:00:00,0.0,5,16,1,-2.47,92.0,0.0,998.15,0.0,241.33,0.45,0.091420054
2022-01-16 06:00:00,0.0,6,16,1,-2.78,91.0,0.0,998.02,0.0,197.17,0.58,0.0930289
2022-01-16 07:00:00,0.0,7,16,1,-3.25,91.25,0.0,998.22,0.0,86.67,0.27,0.0945158
2022-01-16 08:00:00,0.3,8,16,1,-3.12,91.5,3.75,998.72,0.0,183.5,0.33,0.09564757
2022-01-16 09:00:00,3.6,9,16,1,-0.1,90.0,163.45,998.55,0.0,213.83,0.35,6.1638536
2022-01-16 10:00:00,8.3,10,16,1,2.9,78.5,299.2,997.92,0.0,225.17,1.35,17.483566
2022-01-16 11:00:00,67.1,11,16,1,4.9,69.5,356.5,997.28,0.0,13.67,1.62,57.089634
2022-01-16 12:00:00,88.8,12,16,1,7.1,58.0,389.75,996.12,0.0,236.83,1.45,82.90014
2022-01-16 13:00:00,82.1,13,16,1,8.45,50.5,362.8,995.2,0.0,287.83,0.85,81.18148
2022-01-16 14:00:00,65.4,14,16,1,8.65,49.0,288.2,994.22,0.0,263.0,0.98,63.005238
2022-01-16 15:00:00,3.9,15,16,1,6.05,58.75,34.17,993.85,0.0,257.83,0.63,5.7801747
2022-01-16 16:00:00,2.4,16,16,1,4.05,68.75,9.93,994.38,0.0,195.67,0.8,0.10117519
2022-01-16 17:00:00,0.0,17,16,1,2.6,76.5,0.0,994.8,0.0,220.17,0.62,0.09532845
2022-01-16 18:00:00,0.0,18,16,1,1.15,82.0,0.0,995.68,0.0,267.83,0.65,0.0934273
2022-01-16 19:00:00,0.0,19,16,1,0.45,84.5,0.0,996.4,0.0,154.83,0.33,0.09225321
2022-01-16 20:00:00,0.0,20,16,1,0.15,85.5,0.0,996.98,0.0,129.0,0.68,0.09123206
2022-01-16 21:00:00,0.0,21,16,1,-0.35,86.25,0.0,997.53,0.0,187.17,0.63,0.09010148
2022-01-16 22:00:00,0.0,22,16,1,-1.12,87.75,0.0,997.88,0.0,268.33,0.63,0.08898711
2022-01-16 23:00:00,0.0,23,16,1,-0.48,87.5,0.0,997.92,0.0,188.0,0.98,0.08815682
2022-01-17 00:00:00,0.0,0,17,1,0.12,83.25,0.0,998.58,0.0,238.33,0.88,0.08639121
2022-01-17 01:00:00,0.0,1,17,1,-0.62,85.25,0.0,999.08,0.0,256.0,0.72,0.08720589
2022-01-17 02:00:00,0.0,2,17,1,0.55,81.25,0.0,998.95,0.0,248.0,1.27,0.08800316
2022-01-17 03:00:00,0.0,3,17,1,1.52,73.25,0.0,998.78,0.0,152.17,1.72,0.08868277
2022-01-17 04:00:00,0.0,4,17,1,1.55,72.0,0.0,998.82,0.0,257.5,1.87,0.08979404
2022-01-17 05:00:00,0.0,5,17,1,0.02,76.5,0.0,999.35,0.0,202.0,0.8,0.0912087
2022-01-17 06:00:00,0.0,6,17,1,-1.18,82.25,0.0,999.52,0.0,104.5,0.8,0.09300923
2022-01-17 07:00:00,0.0,7,17,1,-1.65,83.75,0.0,999.72,0.0,96.5,0.8,0.09494245
2022-01-17 08:00:00,1.1,8,17,1,-1.6,83.75,17.52,1000.55,0.0,153.17,0.53,0.0992713
2022-01-17 09:00:00,6.2,9,17,1,0.15,81.0,80.53,1000.65,0.0,200.17,0.87,5.96225
2022-01-17 10:00:00,21.5,10,17,1,2.15,72.0,132.0,1000.72,0.0,147.67,0.75,12.480171
2022-01-17 11:00:00,11.0,11,17,1,2.3,72.0,114.72,1000.3,0.0,154.83,0.58,12.761612
2022-01-17 12:00:00,90.4,12,17,1,6.25,53.0,398.08,999.65,0.0,275.83,1.32,85.85613
2022-01-17 13:00:00,85.4,13,17,1,8.75,43.5,372.1,998.75,0.0,250.67,0.88,82.31496
2022-01-17 14:00:00,67.0,14,17,1,9.52,36.5,298.35,997.48,0.0,259.83,0.75,70.671455
2022-01-17 15:00:00,3.5,15,17,1,6.85,44.75,39.58,996.6,0.0,209.83,0.75,6.1462374
2022-01-17 16:00:00,2.2,16,17,1,4.9,54.5,9.35,996.3,0.0,178.0,0.57,0.10236895
2022-01-17 17:00:00,0.0,17,17,1,2.85,63.75,0.0,996.38,0.0,200.33,0.53,0.0954051
2022-01-17 18:00:00,0.0,18,17,1,2.1,69.25,0.0,996.22,0.0,136.17,0.85,0.09401798
2022-01-17 19:00:00,0.0,19,17,1,0.95,73.5,0.0,996.75,0.0,168.0,0.68,0.092472315
2022-01-17 20:00:00,0.0,20,17,1,0.38,77.75,0.0,996.98,0.0,176.33,0.57,0.09131241
2022-01-17 21:00:00,0.0,21,17,1,0.05,79.75,0.0,998.0,0.0,127.5,0.73,0.09021783
2022-01-17 22:00:00,0.0,22,17,1,-0.6,82.5,0.0,999.15,0.0,155.33,0.62,0.08908594
2022-01-17 23:00:00,0.0,23,17,1,-0.88,83.25,0.0,999.92,0.0,219.0,0.67,0.087982655
2022-01-18 00:00:00,0.0,0,18,1,-0.65,81.75,0.0,1000.32,0.0,183.0,0.8,0.086291075
2022-01-18 01:00:00,0.0,1,18,1,-0.82,80.75,0.0,1000.98,0.0,140.0,0.65,0.08702135
2022-01-18 02:00:00,0.0,2,18,1,0.28,75.5,0.0,1001.5,0.0,105.17,0.98,0.08779967
2022-01-18 03:00:00,0.0,3,18,1,1.35,70.25,0.0,1001.8,0.0,135.17,1.02,0.088761926
2022-01-18 04:00:00,0.0,4,18,1,1.48,68.25,0.0,1002.08,0.0,213.5,1.22,0.0898267
2022-01-18 05:00:00,0.0,5,18,1,2.05,66.5,0.0,1002.52,0.0,213.83,1.32,0.091020584
2022-01-18 06:00:00,0.0,6,18,1,3.38,59.5,0.0,1003.1,0.0,112.17,1.2,0.09226525
2022-01-18 07:00:00,0.0,7,18,1,3.4,58.25,0.0,1003.58,0.0,235.67,2.05,0.094015956
2022-01-18 08:00:00,0.5,8,18,1,2.58,61.0,5.12,1004.35,0.0,107.83,1.17,0.098097086
2022-01-18 09:00:00,3.1,9,18,1,5.18,57.25,151.72,1005.15,0.0,239.0,1.03,13.862242
2022-01-18 10:00:00,9.1,10,18,1,7.55,47.25,292.25,1005.65,0.0,140.17,1.13,44.641262
2022-01-18 11:00:00,74.8,11,18,1,9.1,42.25,378.45,1005.72,0.0,287.17,2.22,79.87268
2022-01-18 12:00:00,92.9,12,18,1,10.42,37.75,409.68,1005.08,0.0,176.0,1.92,83.35729
2022-01-18 13:00:00,85.8,13,18,1,11.62,34.5,385.42,1004.52,0.0,311.0,1.75,82.00626
2022-01-18 14:00:00,68.4,14,18,1,11.6,32.75,306.7,1004.25,0.0,277.67,1.25,72.395515
2022-01-18 15:00:00,3.4,15,18,1,8.72,40.0,45.08,1004.1,0.0,228.67,0.58,7.3019104
2022-01-18 16:00:00,2.3,16,18,1,6.48,47.75,10.52,1004.38,0.0,191.83,0.62,0.10348511
2022-01-18 17:00:00,0.2,17,18,1,5.55,52.75,0.0,1005.05,0.0,69.83,0.88,0.096455336
2022-01-18 18:00:00,0.0,18,18,1,5.9,58.0,0.0,1005.72,0.0,85.33,1.05,0.0951978
2022-01-18 19:00:00,0.0,19,18,1,4.32,60.0,0.0,1006.45,0.0,137.17,0.75,0.09307659
2022-01-18 20:00:00,0.0,20,18,1,1.98,69.75,0.0,1006.92,0.0,173.83,0.5,0.09143031
2022-01-18 21:00:00,0.0,21,18,1,0.72,77.0,0.0,1007.42,0.0,58.67,0.22,0.09012902
2022-01-18 22:00:00,0.0,22,18,1,0.18,79.75,0.0,1007.48,0.0,262.33,0.62,0.088893056
2022-01-18 23:00:00,0.0,23,18,1,-0.33,79.0,0.0,1007.68,0.0,110.67,0.37,0.08791685
2022-01-19 00:00:00,0.0,0,19,1,-1.42,84.25,0.0,1007.8,0.0,121.17,0.27,0.08625543
2022-01-19 01:00:00,0.0,1,19,1,-1.58,86.5,0.0,1007.85,0.0,225.5,0.38,0.08714366
2022-01-19 02:00:00,0.0,2,19,1,-2.05,86.25,0.0,1007.78,0.0,194.17,0.48,0.087877154
2022-01-19 03:00:00,0.0,3,19,1,-2.22,87.0,0.0,1007.32,0.0,264.0,0.62,0.08882761
2022-01-19 04:00:00,0.0,4,19,1,-2.78,86.5,0.0,1007.02,0.0,193.17,0.33,0.0897491
2022-01-19 05:00:00,0.0,5,19,1,-3.2,87.75,0.0,1006.72,0.0,174.33,0.35,0.09111524
2022-01-19 06:00:00,0.0,6,19,1,-3.32,88.25,0.0,1006.35,0.0,238.0,0.53,0.092832685
2022-01-19 07:00:00,0.0,7,19,1,-3.8,88.5,0.0,1006.4,0.0,15.17,0.2,0.094194174
2022-01-19 08:00:00,0.5,8,19,1,-3.5,89.5,8.15,1006.28,0.0,108.0,0.37,0.09582734
2022-01-19 09:00:00,4.5,9,19,1,-0.12,83.75,201.5,1005.98,0.0,183.67,0.52,6.3883023
2022-01-19 10:00:00,11.0,10,19,1,2.22,70.5,309.18,1005.2,0.0,227.5,1.65,20.05432
2022-01-19 11:00:00,75.0,11,19,1,4.27,62.0,358.62,1004.32,0.0,68.67,1.57,64.49745
2022-01-19 12:00:00,89.6,12,19,1,5.5,52.5,390.82,1002.72,0.0,179.5,1.62,83.65362
2022-01-19 13:00:00,82.2,13,19,1,6.85,48.5,366.5,1001.1,0.0,315.17,1.25,82.834305
2022-01-19 14:00:00,65.6,14,19,1,7.05,46.25,289.8,999.72,0.0,249.83,0.98,66.50408
2022-01-19 15:00:00,5.5,15,19,1,5.18,53.25,54.8,998.8,0.0,164.67,0.35,6.3617816
2022-01-19 16:00:00,3.3,16,19,1,3.2,63.75,14.82,998.22,0.0,180.67,0.43,0.10110259
2022-01-19 17:00:00,0.2,17,19,1,2.92,65.25,0.0,997.98,0.0,119.33,0.83,0.095457315
2022-01-19 18:00:00,0.0,18,19,1,1.45,71.25,0.0,998.05,0.0,172.33,0.53,0.09365857
2022-01-19 19:00:00,0.0,19,19,1,0.32,77.75,0.0,998.2,0.0,175.5,0.47,0.09215069
2022-01-19 20:00:00,0.0,20,19,1,-0.48,82.5,0.0,997.82,0.0,133.0,0.22,0.09101117
2022-01-19 21:00:00,0.0,21,19,1,-1.12,85.0,0.0,997.72,0.0,81.83,0.22,0.0899266
2022-01-19 22:00:00,0.0,22,19,1,-1.42,87.0,0.0,997.4,0.0,198.67,0.63,0.08897185
2022-01-19 23:00:00,0.0,23,19,1,-1.92,87.75,0.0,997.15,0.0,104.5,0.27,0.08793712
2022-01-20 00:00:00,0.0,0,20,1,-2.05,89.0,0.0,996.9,0.0,198.83,0.8,0.08623433
2022-01-20 01:00:00,0.0,1,20,1,-2.0,88.75,0.0,996.42,0.0,263.17,0.75,0.08711636
2022-01-20 02:00:00,0.0,2,20,1,-1.88,88.25,0.0,996.18,0.0,255.0,0.8,0.08798289
2022-01-20 03:00:00,0.0,3,20,1,-1.8,88.0,0.0,995.75,0.0,244.33,0.92,0.08885026
2022-01-20 04:00:00,0.0,4,20,1,-1.45,87.0,0.0,995.02,0.0,164.83,0.57,0.08985698
2022-01-20 05:00:00,0.0,5,20,1,-1.18,85.25,0.0,994.8,0.0,262.5,0.98,0.09125936
2022-01-20 06:00:00,0.0,6,20,1,-1.08,83.75,0.0,994.7,0.0,236.33,0.82,0.09320021
2022-01-20 07:00:00,0.0,7,20,1,-0.98,84.5,0.0,994.78,0.0,168.33,0.77,0.09532809
2022-01-20 08:00:00,0.5,8,20,1,-1.1,84.5,5.22,994.75,0.0,175.33,0.82,0.09748554
2022-01-20 09:00:00,6.0,9,20,1,0.5,83.0,80.6,995.1,0.0,53.33,0.27,5.84908
2022-01-20 10:00:00,11.2,10,20,1,2.75,69.25,273.75,994.75,0.0,196.33,0.58,18.220484
2022-01-20 11:00:00,75.7,11,20,1,4.08,62.0,362.72,993.72,0.0,323.5,1.28,72.01597
2022-01-20 12:00:00,89.6,12,20,1,5.12,55.75,398.2,992.42,0.0,287.67,1.4,85.77363
2022-01-20 13:00:00,83.7,13,20,1,6.65,52.0,375.0,991.22,0.0,325.33,1.22,83.5975
2022-01-20 14:00:00,66.8,14,20,1,7.58,48.25,299.3,990.38,0.0,246.83,1.1,66.90997
2022-01-20 15:00:00,4.6,15,20,1,5.35,54.5,57.1,989.88,0.0,205.0,0.55,6.9648366
2022-01-20 16:00:00,2.6,16,20,1,3.32,64.75,11.62,989.48,0.0,172.17,0.43,0.101212025
2022-01-20 17:00:00,0.3,17,20,1,1.9,74.0,0.0,990.02,0.0,236.17,0.55,0.09505296
2022-01-20 18:00:00,0.0,18,20,1,0.35,78.25,0.0,991.08,0.0,287.5,0.85,0.09315014
2022-01-20 19:00:00,0.0,19,20,1,0.32,78.75,0.0,991.4,0.0,157.67,0.62,0.092309
2022-01-20 20:00:00,0.0,20,20,1,0.2,80.5,0.0,991.8,0.0,167.5,0.78,0.091394186
2022-01-20 21:00:00,0.0,21,20,1,0.72,75.75,0.0,992.28,0.0,285.17,1.58,0.09055221
2022-01-20 22:00:00,0.0,22,20,1,3.58,54.25,0.0,992.5,0.0,228.0,2.27,0.089833975
2022-01-20 23:00:00,0.0,23,20,1,1.02,63.0,0.0,992.68,0.0,195.5,1.07,0.0884285
2022-01-21 00:00:00,0.0,0,21,1,-0.92,72.0,0.0,992.88,0.0,68.83,0.43,0.08617234
2022-01-21 01:00:00,0.0,1,21,1,-0.92,70.75,0.0,993.22,0.0,100.83,0.83,0.086862564
2022-01-21 02:00:00,0.0,2,21,1,-1.58,72.0,0.0,993.35,0.0,162.83,0.82,0.08778608
2022-01-21 03:00:00,0.0,3,21,1,-1.12,70.0,0.0,993.38,0.0,116.33,0.72,0.088661075
